Rpeaks,Participant
60696,MIT-Normal_01
60805,MIT-Normal_01
60911,MIT-Normal_01
61015,MIT-Normal_01
61117,MIT-Normal_01
61219,MIT-Normal_01
61323,MIT-Normal_01
61431,MIT-Normal_01
61545,MIT-Normal_01
61662,MIT-Normal_01
61786,MIT-Normal_01
61922,MIT-Normal_01
62046,MIT-Normal_01
62168,MIT-Normal_01
62296,MIT-Normal_01
62419,MIT-Normal_01
62541,MIT-Normal_01
62661,MIT-Normal_01
62773,MIT-Normal_01
62879,MIT-Normal_01
62992,MIT-Normal_01
63108,MIT-Normal_01
63221,MIT-Normal_01
63336,MIT-Normal_01
63452,MIT-Normal_01
63567,MIT-Normal_01
63676,MIT-Normal_01
63791,MIT-Normal_01
63912,MIT-Normal_01
64024,MIT-Normal_01
64146,MIT-Normal_01
64270,MIT-Normal_01
64389,MIT-Normal_01
64514,MIT-Normal_01
64636,MIT-Normal_01
64752,MIT-Normal_01
64868,MIT-Normal_01
64977,MIT-Normal_01
65081,MIT-Normal_01
65186,MIT-Normal_01
65298,MIT-Normal_01
65406,MIT-Normal_01
65513,MIT-Normal_01
65618,MIT-Normal_01
65721,MIT-Normal_01
65825,MIT-Normal_01
65927,MIT-Normal_01
66025,MIT-Normal_01
66121,MIT-Normal_01
66219,MIT-Normal_01
66320,MIT-Normal_01
66428,MIT-Normal_01
66550,MIT-Normal_01
66675,MIT-Normal_01
66789,MIT-Normal_01
66904,MIT-Normal_01
67018,MIT-Normal_01
67127,MIT-Normal_01
67235,MIT-Normal_01
67341,MIT-Normal_01
67448,MIT-Normal_01
67556,MIT-Normal_01
67666,MIT-Normal_01
67774,MIT-Normal_01
67880,MIT-Normal_01
67988,MIT-Normal_01
68094,MIT-Normal_01
68206,MIT-Normal_01
68323,MIT-Normal_01
68435,MIT-Normal_01
68544,MIT-Normal_01
68650,MIT-Normal_01
68752,MIT-Normal_01
68857,MIT-Normal_01
68963,MIT-Normal_01
69070,MIT-Normal_01
69175,MIT-Normal_01
69284,MIT-Normal_01
69392,MIT-Normal_01
69497,MIT-Normal_01
69606,MIT-Normal_01
69713,MIT-Normal_01
69821,MIT-Normal_01
69934,MIT-Normal_01
70042,MIT-Normal_01
70148,MIT-Normal_01
70259,MIT-Normal_01
70368,MIT-Normal_01
70474,MIT-Normal_01
70580,MIT-Normal_01
70683,MIT-Normal_01
70780,MIT-Normal_01
70878,MIT-Normal_01
70974,MIT-Normal_01
71073,MIT-Normal_01
71187,MIT-Normal_01
71292,MIT-Normal_01
71392,MIT-Normal_01
71490,MIT-Normal_01
71587,MIT-Normal_01
71685,MIT-Normal_01
71779,MIT-Normal_01
71873,MIT-Normal_01
71967,MIT-Normal_01
72061,MIT-Normal_01
72156,MIT-Normal_01
72250,MIT-Normal_01
72345,MIT-Normal_01
72442,MIT-Normal_01
72540,MIT-Normal_01
72636,MIT-Normal_01
72736,MIT-Normal_01
72838,MIT-Normal_01
72938,MIT-Normal_01
73044,MIT-Normal_01
73149,MIT-Normal_01
73255,MIT-Normal_01
73372,MIT-Normal_01
73479,MIT-Normal_01
73585,MIT-Normal_01
73694,MIT-Normal_01
73802,MIT-Normal_01
73906,MIT-Normal_01
74013,MIT-Normal_01
74120,MIT-Normal_01
74225,MIT-Normal_01
74335,MIT-Normal_01
74442,MIT-Normal_01
74548,MIT-Normal_01
74657,MIT-Normal_01
74764,MIT-Normal_01
74874,MIT-Normal_01
74983,MIT-Normal_01
75089,MIT-Normal_01
75198,MIT-Normal_01
75304,MIT-Normal_01
75411,MIT-Normal_01
75520,MIT-Normal_01
75624,MIT-Normal_01
75731,MIT-Normal_01
75839,MIT-Normal_01
75944,MIT-Normal_01
76050,MIT-Normal_01
76153,MIT-Normal_01
76257,MIT-Normal_01
76360,MIT-Normal_01
76460,MIT-Normal_01
76563,MIT-Normal_01
76670,MIT-Normal_01
76773,MIT-Normal_01
76881,MIT-Normal_01
76992,MIT-Normal_01
77099,MIT-Normal_01
77210,MIT-Normal_01
77314,MIT-Normal_01
77419,MIT-Normal_01
77520,MIT-Normal_01
77625,MIT-Normal_01
77737,MIT-Normal_01
77844,MIT-Normal_01
77955,MIT-Normal_01
78070,MIT-Normal_01
78179,MIT-Normal_01
78296,MIT-Normal_01
78410,MIT-Normal_01
78522,MIT-Normal_01
78643,MIT-Normal_01
78755,MIT-Normal_01
78875,MIT-Normal_01
79003,MIT-Normal_01
79120,MIT-Normal_01
79246,MIT-Normal_01
79360,MIT-Normal_01
79475,MIT-Normal_01
79597,MIT-Normal_01
79714,MIT-Normal_01
79835,MIT-Normal_01
79962,MIT-Normal_01
80080,MIT-Normal_01
80212,MIT-Normal_01
80342,MIT-Normal_01
80463,MIT-Normal_01
80588,MIT-Normal_01
80704,MIT-Normal_01
80830,MIT-Normal_01
80971,MIT-Normal_01
81088,MIT-Normal_01
81198,MIT-Normal_01
81307,MIT-Normal_01
81418,MIT-Normal_01
81529,MIT-Normal_01
81652,MIT-Normal_01
81777,MIT-Normal_01
81892,MIT-Normal_01
82014,MIT-Normal_01
82135,MIT-Normal_01
82253,MIT-Normal_01
82384,MIT-Normal_01
82517,MIT-Normal_01
82635,MIT-Normal_01
82766,MIT-Normal_01
82908,MIT-Normal_01
83032,MIT-Normal_01
83161,MIT-Normal_01
83312,MIT-Normal_01
83435,MIT-Normal_01
83576,MIT-Normal_01
83732,MIT-Normal_01
83861,MIT-Normal_01
84018,MIT-Normal_01
84178,MIT-Normal_01
84306,MIT-Normal_01
84444,MIT-Normal_01
84557,MIT-Normal_01
84671,MIT-Normal_01
84798,MIT-Normal_01
84920,MIT-Normal_01
85050,MIT-Normal_01
85202,MIT-Normal_01
85342,MIT-Normal_01
85478,MIT-Normal_01
85623,MIT-Normal_01
85774,MIT-Normal_01
85902,MIT-Normal_01
86035,MIT-Normal_01
86195,MIT-Normal_01
86336,MIT-Normal_01
86497,MIT-Normal_01
86652,MIT-Normal_01
86777,MIT-Normal_01
86912,MIT-Normal_01
87063,MIT-Normal_01
87186,MIT-Normal_01
87314,MIT-Normal_01
87482,MIT-Normal_01
87614,MIT-Normal_01
87766,MIT-Normal_01
87910,MIT-Normal_01
88028,MIT-Normal_01
88157,MIT-Normal_01
88282,MIT-Normal_01
88393,MIT-Normal_01
88502,MIT-Normal_01
88611,MIT-Normal_01
88717,MIT-Normal_01
88822,MIT-Normal_01
88923,MIT-Normal_01
89024,MIT-Normal_01
89095,MIT-Normal_01
89216,MIT-Normal_01
89316,MIT-Normal_01
89411,MIT-Normal_01
89511,MIT-Normal_01
89615,MIT-Normal_01
89716,MIT-Normal_01
89820,MIT-Normal_01
89933,MIT-Normal_01
90057,MIT-Normal_01
90170,MIT-Normal_01
90282,MIT-Normal_01
90402,MIT-Normal_01
90509,MIT-Normal_01
90613,MIT-Normal_01
90726,MIT-Normal_01
90847,MIT-Normal_01
90970,MIT-Normal_01
91097,MIT-Normal_01
91220,MIT-Normal_01
91360,MIT-Normal_01
91503,MIT-Normal_01
91626,MIT-Normal_01
91774,MIT-Normal_01
91921,MIT-Normal_01
92056,MIT-Normal_01
92205,MIT-Normal_01
92343,MIT-Normal_01
92475,MIT-Normal_01
92599,MIT-Normal_01
92715,MIT-Normal_01
92844,MIT-Normal_01
92986,MIT-Normal_01
93115,MIT-Normal_01
93255,MIT-Normal_01
93378,MIT-Normal_01
93503,MIT-Normal_01
93617,MIT-Normal_01
93728,MIT-Normal_01
93843,MIT-Normal_01
93960,MIT-Normal_01
94071,MIT-Normal_01
94185,MIT-Normal_01
94300,MIT-Normal_01
94413,MIT-Normal_01
94525,MIT-Normal_01
94646,MIT-Normal_01
94771,MIT-Normal_01
94886,MIT-Normal_01
95007,MIT-Normal_01
95132,MIT-Normal_01
95250,MIT-Normal_01
95370,MIT-Normal_01
95494,MIT-Normal_01
95611,MIT-Normal_01
95727,MIT-Normal_01
95843,MIT-Normal_01
95967,MIT-Normal_01
96086,MIT-Normal_01
96208,MIT-Normal_01
96318,MIT-Normal_01
96428,MIT-Normal_01
96532,MIT-Normal_01
96638,MIT-Normal_01
96751,MIT-Normal_01
96863,MIT-Normal_01
96978,MIT-Normal_01
97097,MIT-Normal_01
97215,MIT-Normal_01
97333,MIT-Normal_01
97449,MIT-Normal_01
97572,MIT-Normal_01
97693,MIT-Normal_01
97804,MIT-Normal_01
97907,MIT-Normal_01
98007,MIT-Normal_01
98101,MIT-Normal_01
98202,MIT-Normal_01
98300,MIT-Normal_01
98397,MIT-Normal_01
98503,MIT-Normal_01
98603,MIT-Normal_01
98703,MIT-Normal_01
98808,MIT-Normal_01
98913,MIT-Normal_01
99027,MIT-Normal_01
99151,MIT-Normal_01
99284,MIT-Normal_01
99346,MIT-Normal_01
99425,MIT-Normal_01
99548,MIT-Normal_01
99680,MIT-Normal_01
99841,MIT-Normal_01
99960,MIT-Normal_01
100074,MIT-Normal_01
100188,MIT-Normal_01
100309,MIT-Normal_01
100428,MIT-Normal_01
100600,MIT-Normal_01
100765,MIT-Normal_01
100915,MIT-Normal_01
101072,MIT-Normal_01
101229,MIT-Normal_01
101384,MIT-Normal_01
101541,MIT-Normal_01
101690,MIT-Normal_01
101837,MIT-Normal_01
101991,MIT-Normal_01
102124,MIT-Normal_01
102232,MIT-Normal_01
102346,MIT-Normal_01
102453,MIT-Normal_01
102566,MIT-Normal_01
102681,MIT-Normal_01
102795,MIT-Normal_01
102909,MIT-Normal_01
103019,MIT-Normal_01
103132,MIT-Normal_01
103239,MIT-Normal_01
103339,MIT-Normal_01
103438,MIT-Normal_01
103540,MIT-Normal_01
103647,MIT-Normal_01
103764,MIT-Normal_01
103875,MIT-Normal_01
103993,MIT-Normal_01
104122,MIT-Normal_01
104269,MIT-Normal_01
104394,MIT-Normal_01
104535,MIT-Normal_01
104692,MIT-Normal_01
104820,MIT-Normal_01
104952,MIT-Normal_01
105115,MIT-Normal_01
105245,MIT-Normal_01
105356,MIT-Normal_01
105468,MIT-Normal_01
105590,MIT-Normal_01
105711,MIT-Normal_01
105819,MIT-Normal_01
105912,MIT-Normal_01
106043,MIT-Normal_01
106155,MIT-Normal_01
106264,MIT-Normal_01
106374,MIT-Normal_01
106490,MIT-Normal_01
106616,MIT-Normal_01
106750,MIT-Normal_01
106880,MIT-Normal_01
107024,MIT-Normal_01
107176,MIT-Normal_01
107298,MIT-Normal_01
107427,MIT-Normal_01
107575,MIT-Normal_01
107697,MIT-Normal_01
107826,MIT-Normal_01
107962,MIT-Normal_01
108086,MIT-Normal_01
108254,MIT-Normal_01
108420,MIT-Normal_01
108550,MIT-Normal_01
108695,MIT-Normal_01
108853,MIT-Normal_01
108971,MIT-Normal_01
109090,MIT-Normal_01
109208,MIT-Normal_01
109326,MIT-Normal_01
109450,MIT-Normal_01
109587,MIT-Normal_01
109711,MIT-Normal_01
109847,MIT-Normal_01
109982,MIT-Normal_01
110096,MIT-Normal_01
110211,MIT-Normal_01
110334,MIT-Normal_01
110461,MIT-Normal_01
110582,MIT-Normal_01
110725,MIT-Normal_01
110878,MIT-Normal_01
111029,MIT-Normal_01
111154,MIT-Normal_01
111290,MIT-Normal_01
111438,MIT-Normal_01
111560,MIT-Normal_01
111688,MIT-Normal_01
111856,MIT-Normal_01
112007,MIT-Normal_01
112120,MIT-Normal_01
112228,MIT-Normal_01
112341,MIT-Normal_01
112458,MIT-Normal_01
112516,MIT-Normal_01
112598,MIT-Normal_01
112728,MIT-Normal_01
112839,MIT-Normal_01
112950,MIT-Normal_01
113060,MIT-Normal_01
113168,MIT-Normal_01
113273,MIT-Normal_01
113375,MIT-Normal_01
113485,MIT-Normal_01
113595,MIT-Normal_01
113708,MIT-Normal_01
113834,MIT-Normal_01
113981,MIT-Normal_01
114133,MIT-Normal_01
114259,MIT-Normal_01
114396,MIT-Normal_01
114555,MIT-Normal_01
114692,MIT-Normal_01
114816,MIT-Normal_01
114961,MIT-Normal_01
115113,MIT-Normal_01
115238,MIT-Normal_01
115366,MIT-Normal_01
115503,MIT-Normal_01
115623,MIT-Normal_01
115751,MIT-Normal_01
115888,MIT-Normal_01
116009,MIT-Normal_01
116139,MIT-Normal_01
116282,MIT-Normal_01
116402,MIT-Normal_01
116526,MIT-Normal_01
116642,MIT-Normal_01
116759,MIT-Normal_01
116888,MIT-Normal_01
117011,MIT-Normal_01
117153,MIT-Normal_01
117297,MIT-Normal_01
117420,MIT-Normal_01
117555,MIT-Normal_01
117707,MIT-Normal_01
117834,MIT-Normal_01
117974,MIT-Normal_01
118125,MIT-Normal_01
118257,MIT-Normal_01
118412,MIT-Normal_01
118552,MIT-Normal_01
118681,MIT-Normal_01
118826,MIT-Normal_01
118964,MIT-Normal_01
119080,MIT-Normal_01
119192,MIT-Normal_01
119298,MIT-Normal_01
119402,MIT-Normal_01
119512,MIT-Normal_01
119633,MIT-Normal_01
119747,MIT-Normal_01
119867,MIT-Normal_01
119999,MIT-Normal_01
120147,MIT-Normal_01
120276,MIT-Normal_01
120411,MIT-Normal_01
120562,MIT-Normal_01
120694,MIT-Normal_01
120826,MIT-Normal_01
120977,MIT-Normal_01
121124,MIT-Normal_01
121254,MIT-Normal_01
121398,MIT-Normal_01
121552,MIT-Normal_01
121676,MIT-Normal_01
121811,MIT-Normal_01
121952,MIT-Normal_01
122076,MIT-Normal_01
122223,MIT-Normal_01
122381,MIT-Normal_01
122508,MIT-Normal_01
122660,MIT-Normal_01
122808,MIT-Normal_01
122929,MIT-Normal_01
123053,MIT-Normal_01
123167,MIT-Normal_01
123295,MIT-Normal_01
123462,MIT-Normal_01
123618,MIT-Normal_01
123761,MIT-Normal_01
123907,MIT-Normal_01
124028,MIT-Normal_01
124158,MIT-Normal_01
124315,MIT-Normal_01
124448,MIT-Normal_01
124609,MIT-Normal_01
124765,MIT-Normal_01
124892,MIT-Normal_01
125038,MIT-Normal_01
125201,MIT-Normal_01
125342,MIT-Normal_01
125511,MIT-Normal_01
125668,MIT-Normal_01
125809,MIT-Normal_01
125974,MIT-Normal_01
126111,MIT-Normal_01
126250,MIT-Normal_01
126414,MIT-Normal_01
126546,MIT-Normal_01
126691,MIT-Normal_01
126857,MIT-Normal_01
126993,MIT-Normal_01
127153,MIT-Normal_01
127307,MIT-Normal_01
127425,MIT-Normal_01
127545,MIT-Normal_01
127677,MIT-Normal_01
127800,MIT-Normal_01
127944,MIT-Normal_01
128107,MIT-Normal_01
128251,MIT-Normal_01
128404,MIT-Normal_01
128553,MIT-Normal_01
128679,MIT-Normal_01
128823,MIT-Normal_01
128984,MIT-Normal_01
129132,MIT-Normal_01
129271,MIT-Normal_01
129419,MIT-Normal_01
129572,MIT-Normal_01
129694,MIT-Normal_01
129824,MIT-Normal_01
129975,MIT-Normal_01
130105,MIT-Normal_01
130237,MIT-Normal_01
130400,MIT-Normal_01
130516,MIT-Normal_01
130629,MIT-Normal_01
130749,MIT-Normal_01
130874,MIT-Normal_01
130995,MIT-Normal_01
131127,MIT-Normal_01
131282,MIT-Normal_01
131426,MIT-Normal_01
131589,MIT-Normal_01
131750,MIT-Normal_01
131897,MIT-Normal_01
132055,MIT-Normal_01
132203,MIT-Normal_01
132353,MIT-Normal_01
132515,MIT-Normal_01
132659,MIT-Normal_01
132804,MIT-Normal_01
132969,MIT-Normal_01
133119,MIT-Normal_01
133273,MIT-Normal_01
133434,MIT-Normal_01
133568,MIT-Normal_01
133709,MIT-Normal_01
133870,MIT-Normal_01
134001,MIT-Normal_01
134138,MIT-Normal_01
134260,MIT-Normal_01
134376,MIT-Normal_01
134496,MIT-Normal_01
134631,MIT-Normal_01
134750,MIT-Normal_01
134881,MIT-Normal_01
135026,MIT-Normal_01
135163,MIT-Normal_01
135291,MIT-Normal_01
135438,MIT-Normal_01
135594,MIT-Normal_01
135723,MIT-Normal_01
135879,MIT-Normal_01
136043,MIT-Normal_01
136176,MIT-Normal_01
136318,MIT-Normal_01
136483,MIT-Normal_01
136625,MIT-Normal_01
136788,MIT-Normal_01
136951,MIT-Normal_01
137090,MIT-Normal_01
137251,MIT-Normal_01
137406,MIT-Normal_01
137550,MIT-Normal_01
137713,MIT-Normal_01
137840,MIT-Normal_01
137975,MIT-Normal_01
138139,MIT-Normal_01
138276,MIT-Normal_01
138431,MIT-Normal_01
138587,MIT-Normal_01
138709,MIT-Normal_01
138834,MIT-Normal_01
138961,MIT-Normal_01
139080,MIT-Normal_01
139205,MIT-Normal_01
139356,MIT-Normal_01
139497,MIT-Normal_01
139657,MIT-Normal_01
139810,MIT-Normal_01
139958,MIT-Normal_01
140110,MIT-Normal_01
140236,MIT-Normal_01
140385,MIT-Normal_01
140517,MIT-Normal_01
140658,MIT-Normal_01
140811,MIT-Normal_01
140935,MIT-Normal_01
141066,MIT-Normal_01
141225,MIT-Normal_01
141361,MIT-Normal_01
141507,MIT-Normal_01
141654,MIT-Normal_01
141785,MIT-Normal_01
141946,MIT-Normal_01
142098,MIT-Normal_01
142227,MIT-Normal_01
142370,MIT-Normal_01
142511,MIT-Normal_01
142623,MIT-Normal_01
142731,MIT-Normal_01
142844,MIT-Normal_01
142972,MIT-Normal_01
143092,MIT-Normal_01
143208,MIT-Normal_01
143326,MIT-Normal_01
143449,MIT-Normal_01
143570,MIT-Normal_01
143700,MIT-Normal_01
143858,MIT-Normal_01
144006,MIT-Normal_01
144135,MIT-Normal_01
144275,MIT-Normal_01
144434,MIT-Normal_01
144584,MIT-Normal_01
144711,MIT-Normal_01
144854,MIT-Normal_01
145004,MIT-Normal_01
145130,MIT-Normal_01
145265,MIT-Normal_01
145429,MIT-Normal_01
145562,MIT-Normal_01
145695,MIT-Normal_01
145847,MIT-Normal_01
145977,MIT-Normal_01
146119,MIT-Normal_01
146278,MIT-Normal_01
146406,MIT-Normal_01
146549,MIT-Normal_01
146699,MIT-Normal_01
146825,MIT-Normal_01
146957,MIT-Normal_01
147092,MIT-Normal_01
147212,MIT-Normal_01
147334,MIT-Normal_01
147442,MIT-Normal_01
147555,MIT-Normal_01
147667,MIT-Normal_01
147781,MIT-Normal_01
147892,MIT-Normal_01
147999,MIT-Normal_01
148101,MIT-Normal_01
148207,MIT-Normal_01
148313,MIT-Normal_01
148423,MIT-Normal_01
148539,MIT-Normal_01
148667,MIT-Normal_01
148814,MIT-Normal_01
148943,MIT-Normal_01
149074,MIT-Normal_01
149236,MIT-Normal_01
149391,MIT-Normal_01
149521,MIT-Normal_01
149650,MIT-Normal_01
149820,MIT-Normal_01
149985,MIT-Normal_01
150113,MIT-Normal_01
150264,MIT-Normal_01
150429,MIT-Normal_01
150559,MIT-Normal_01
150713,MIT-Normal_01
150863,MIT-Normal_01
150985,MIT-Normal_01
151114,MIT-Normal_01
151250,MIT-Normal_01
151373,MIT-Normal_01
151515,MIT-Normal_01
151678,MIT-Normal_01
151816,MIT-Normal_01
151964,MIT-Normal_01
152126,MIT-Normal_01
152258,MIT-Normal_01
152412,MIT-Normal_01
152579,MIT-Normal_01
152710,MIT-Normal_01
152853,MIT-Normal_01
153021,MIT-Normal_01
153154,MIT-Normal_01
153321,MIT-Normal_01
153486,MIT-Normal_01
153628,MIT-Normal_01
153790,MIT-Normal_01
153948,MIT-Normal_01
154077,MIT-Normal_01
154224,MIT-Normal_01
154384,MIT-Normal_01
154516,MIT-Normal_01
154672,MIT-Normal_01
154839,MIT-Normal_01
154965,MIT-Normal_01
155086,MIT-Normal_01
155219,MIT-Normal_01
155376,MIT-Normal_01
155505,MIT-Normal_01
155653,MIT-Normal_01
155820,MIT-Normal_01
155956,MIT-Normal_01
156103,MIT-Normal_01
156265,MIT-Normal_01
156409,MIT-Normal_01
156576,MIT-Normal_01
156730,MIT-Normal_01
156854,MIT-Normal_01
156989,MIT-Normal_01
157164,MIT-Normal_01
157301,MIT-Normal_01
157446,MIT-Normal_01
157604,MIT-Normal_01
157730,MIT-Normal_01
157874,MIT-Normal_01
158029,MIT-Normal_01
158158,MIT-Normal_01
158306,MIT-Normal_01
158457,MIT-Normal_01
158583,MIT-Normal_01
158722,MIT-Normal_01
158877,MIT-Normal_01
159000,MIT-Normal_01
159129,MIT-Normal_01
159265,MIT-Normal_01
159394,MIT-Normal_01
159537,MIT-Normal_01
159703,MIT-Normal_01
159840,MIT-Normal_01
159997,MIT-Normal_01
160156,MIT-Normal_01
160284,MIT-Normal_01
160413,MIT-Normal_01
160580,MIT-Normal_01
160734,MIT-Normal_01
160870,MIT-Normal_01
161030,MIT-Normal_01
161188,MIT-Normal_01
161327,MIT-Normal_01
161487,MIT-Normal_01
161643,MIT-Normal_01
161772,MIT-Normal_01
161935,MIT-Normal_01
162093,MIT-Normal_01
162208,MIT-Normal_01
162319,MIT-Normal_01
162431,MIT-Normal_01
162545,MIT-Normal_01
162662,MIT-Normal_01
162770,MIT-Normal_01
162879,MIT-Normal_01
162998,MIT-Normal_01
163121,MIT-Normal_01
163242,MIT-Normal_01
163373,MIT-Normal_01
163528,MIT-Normal_01
163687,MIT-Normal_01
163841,MIT-Normal_01
163978,MIT-Normal_01
164135,MIT-Normal_01
164295,MIT-Normal_01
164433,MIT-Normal_01
164565,MIT-Normal_01
164681,MIT-Normal_01
164796,MIT-Normal_01
164923,MIT-Normal_01
165080,MIT-Normal_01
165224,MIT-Normal_01
165362,MIT-Normal_01
165512,MIT-Normal_01
165658,MIT-Normal_01
165780,MIT-Normal_01
165908,MIT-Normal_01
166058,MIT-Normal_01
166210,MIT-Normal_01
166341,MIT-Normal_01
166485,MIT-Normal_01
166644,MIT-Normal_01
166770,MIT-Normal_01
166909,MIT-Normal_01
167068,MIT-Normal_01
167195,MIT-Normal_01
167328,MIT-Normal_01
167492,MIT-Normal_01
167623,MIT-Normal_01
167760,MIT-Normal_01
167912,MIT-Normal_01
168038,MIT-Normal_01
168175,MIT-Normal_01
168335,MIT-Normal_01
168465,MIT-Normal_01
168618,MIT-Normal_01
168779,MIT-Normal_01
168909,MIT-Normal_01
169070,MIT-Normal_01
169218,MIT-Normal_01
169339,MIT-Normal_01
169458,MIT-Normal_01
169574,MIT-Normal_01
169689,MIT-Normal_01
169807,MIT-Normal_01
169939,MIT-Normal_01
170083,MIT-Normal_01
170215,MIT-Normal_01
170355,MIT-Normal_01
170494,MIT-Normal_01
170615,MIT-Normal_01
170749,MIT-Normal_01
170896,MIT-Normal_01
171027,MIT-Normal_01
171173,MIT-Normal_01
171324,MIT-Normal_01
171456,MIT-Normal_01
171599,MIT-Normal_01
171748,MIT-Normal_01
171872,MIT-Normal_01
172007,MIT-Normal_01
172140,MIT-Normal_01
172253,MIT-Normal_01
172372,MIT-Normal_01
172498,MIT-Normal_01
172660,MIT-Normal_01
172803,MIT-Normal_01
172879,MIT-Normal_01
172949,MIT-Normal_01
173107,MIT-Normal_01
173259,MIT-Normal_01
173393,MIT-Normal_01
173555,MIT-Normal_01
173716,MIT-Normal_01
173857,MIT-Normal_01
174016,MIT-Normal_01
174171,MIT-Normal_01
174304,MIT-Normal_01
174463,MIT-Normal_01
174626,MIT-Normal_01
174755,MIT-Normal_01
174889,MIT-Normal_01
175041,MIT-Normal_01
175176,MIT-Normal_01
175316,MIT-Normal_01
175487,MIT-Normal_01
175628,MIT-Normal_01
175758,MIT-Normal_01
175908,MIT-Normal_01
176060,MIT-Normal_01
176186,MIT-Normal_01
176340,MIT-Normal_01
176503,MIT-Normal_01
176642,MIT-Normal_01
176803,MIT-Normal_01
176963,MIT-Normal_01
177091,MIT-Normal_01
177251,MIT-Normal_01
177418,MIT-Normal_01
177542,MIT-Normal_01
177664,MIT-Normal_01
177719,MIT-Normal_01
177778,MIT-Normal_01
177882,MIT-Normal_01
177992,MIT-Normal_01
178104,MIT-Normal_01
178217,MIT-Normal_01
178330,MIT-Normal_01
178455,MIT-Normal_01
178598,MIT-Normal_01
178745,MIT-Normal_01
178875,MIT-Normal_01
179017,MIT-Normal_01
179167,MIT-Normal_01
179305,MIT-Normal_01
179439,MIT-Normal_01
179589,MIT-Normal_01
179748,MIT-Normal_01
179882,MIT-Normal_01
180027,MIT-Normal_01
180190,MIT-Normal_01
180323,MIT-Normal_01
180458,MIT-Normal_01
180611,MIT-Normal_01
180738,MIT-Normal_01
180878,MIT-Normal_01
181030,MIT-Normal_01
181153,MIT-Normal_01
181288,MIT-Normal_01
181440,MIT-Normal_01
181583,MIT-Normal_01
181717,MIT-Normal_01
181874,MIT-Normal_01
182036,MIT-Normal_01
182168,MIT-Normal_01
182317,MIT-Normal_01
182468,MIT-Normal_01
182591,MIT-Normal_01
182727,MIT-Normal_01
182892,MIT-Normal_01
183026,MIT-Normal_01
183182,MIT-Normal_01
183345,MIT-Normal_01
183480,MIT-Normal_01
183657,MIT-Normal_01
183818,MIT-Normal_01
183968,MIT-Normal_01
184123,MIT-Normal_01
184240,MIT-Normal_01
184382,MIT-Normal_01
184444,MIT-Normal_01
184510,MIT-Normal_01
184632,MIT-Normal_01
184748,MIT-Normal_01
184854,MIT-Normal_01
184961,MIT-Normal_01
185063,MIT-Normal_01
185163,MIT-Normal_01
185260,MIT-Normal_01
185360,MIT-Normal_01
185458,MIT-Normal_01
185557,MIT-Normal_01
185661,MIT-Normal_01
185762,MIT-Normal_01
185866,MIT-Normal_01
185976,MIT-Normal_01
186088,MIT-Normal_01
186194,MIT-Normal_01
186304,MIT-Normal_01
186416,MIT-Normal_01
186534,MIT-Normal_01
186647,MIT-Normal_01
186767,MIT-Normal_01
186896,MIT-Normal_01
187017,MIT-Normal_01
187146,MIT-Normal_01
187298,MIT-Normal_01
187433,MIT-Normal_01
187555,MIT-Normal_01
187682,MIT-Normal_01
187798,MIT-Normal_01
187913,MIT-Normal_01
188033,MIT-Normal_01
188156,MIT-Normal_01
188274,MIT-Normal_01
188402,MIT-Normal_01
188523,MIT-Normal_01
188638,MIT-Normal_01
188752,MIT-Normal_01
188859,MIT-Normal_01
188965,MIT-Normal_01
189067,MIT-Normal_01
189171,MIT-Normal_01
189281,MIT-Normal_01
189389,MIT-Normal_01
189501,MIT-Normal_01
189610,MIT-Normal_01
189724,MIT-Normal_01
189846,MIT-Normal_01
189971,MIT-Normal_01
190092,MIT-Normal_01
190217,MIT-Normal_01
190349,MIT-Normal_01
190468,MIT-Normal_01
190594,MIT-Normal_01
190754,MIT-Normal_01
190885,MIT-Normal_01
191010,MIT-Normal_01
191149,MIT-Normal_01
191290,MIT-Normal_01
191351,MIT-Normal_01
191455,MIT-Normal_01
191625,MIT-Normal_01
191763,MIT-Normal_01
191911,MIT-Normal_01
192046,MIT-Normal_01
192178,MIT-Normal_01
192329,MIT-Normal_01
192462,MIT-Normal_01
192609,MIT-Normal_01
192766,MIT-Normal_01
192895,MIT-Normal_01
193023,MIT-Normal_01
193137,MIT-Normal_01
193255,MIT-Normal_01
193384,MIT-Normal_01
193511,MIT-Normal_01
193646,MIT-Normal_01
193787,MIT-Normal_01
193913,MIT-Normal_01
194041,MIT-Normal_01
194181,MIT-Normal_01
194308,MIT-Normal_01
194466,MIT-Normal_01
194607,MIT-Normal_01
194759,MIT-Normal_01
194914,MIT-Normal_01
195047,MIT-Normal_01
195207,MIT-Normal_01
195341,MIT-Normal_01
195480,MIT-Normal_01
195645,MIT-Normal_01
195779,MIT-Normal_01
195939,MIT-Normal_01
196086,MIT-Normal_01
196256,MIT-Normal_01
196419,MIT-Normal_01
196564,MIT-Normal_01
196725,MIT-Normal_01
196862,MIT-Normal_01
197004,MIT-Normal_01
197170,MIT-Normal_01
197311,MIT-Normal_01
197464,MIT-Normal_01
197594,MIT-Normal_01
197744,MIT-Normal_01
197885,MIT-Normal_01
198025,MIT-Normal_01
198177,MIT-Normal_01
198307,MIT-Normal_01
198446,MIT-Normal_01
198589,MIT-Normal_01
198714,MIT-Normal_01
198850,MIT-Normal_01
198993,MIT-Normal_01
199119,MIT-Normal_01
199247,MIT-Normal_01
