Rpeaks,Participant,Sampling_Rate,Database
302230,MIT-Normal_04,128,MIT-Normal
302319,MIT-Normal_04,128,MIT-Normal
302437,MIT-Normal_04,128,MIT-Normal
302541,MIT-Normal_04,128,MIT-Normal
302639,MIT-Normal_04,128,MIT-Normal
302729,MIT-Normal_04,128,MIT-Normal
302815,MIT-Normal_04,128,MIT-Normal
302901,MIT-Normal_04,128,MIT-Normal
302986,MIT-Normal_04,128,MIT-Normal
303072,MIT-Normal_04,128,MIT-Normal
303160,MIT-Normal_04,128,MIT-Normal
303277,MIT-Normal_04,128,MIT-Normal
303377,MIT-Normal_04,128,MIT-Normal
303477,MIT-Normal_04,128,MIT-Normal
303573,MIT-Normal_04,128,MIT-Normal
303677,MIT-Normal_04,128,MIT-Normal
303779,MIT-Normal_04,128,MIT-Normal
303881,MIT-Normal_04,128,MIT-Normal
303974,MIT-Normal_04,128,MIT-Normal
304078,MIT-Normal_04,128,MIT-Normal
304182,MIT-Normal_04,128,MIT-Normal
304283,MIT-Normal_04,128,MIT-Normal
304377,MIT-Normal_04,128,MIT-Normal
304481,MIT-Normal_04,128,MIT-Normal
304575,MIT-Normal_04,128,MIT-Normal
304675,MIT-Normal_04,128,MIT-Normal
304769,MIT-Normal_04,128,MIT-Normal
304864,MIT-Normal_04,128,MIT-Normal
304956,MIT-Normal_04,128,MIT-Normal
305045,MIT-Normal_04,128,MIT-Normal
305134,MIT-Normal_04,128,MIT-Normal
305235,MIT-Normal_04,128,MIT-Normal
305346,MIT-Normal_04,128,MIT-Normal
305439,MIT-Normal_04,128,MIT-Normal
305534,MIT-Normal_04,128,MIT-Normal
305637,MIT-Normal_04,128,MIT-Normal
305732,MIT-Normal_04,128,MIT-Normal
305831,MIT-Normal_04,128,MIT-Normal
305922,MIT-Normal_04,128,MIT-Normal
306015,MIT-Normal_04,128,MIT-Normal
306110,MIT-Normal_04,128,MIT-Normal
306203,MIT-Normal_04,128,MIT-Normal
306312,MIT-Normal_04,128,MIT-Normal
306414,MIT-Normal_04,128,MIT-Normal
306511,MIT-Normal_04,128,MIT-Normal
306614,MIT-Normal_04,128,MIT-Normal
306714,MIT-Normal_04,128,MIT-Normal
306813,MIT-Normal_04,128,MIT-Normal
306910,MIT-Normal_04,128,MIT-Normal
307002,MIT-Normal_04,128,MIT-Normal
307100,MIT-Normal_04,128,MIT-Normal
307187,MIT-Normal_04,128,MIT-Normal
307274,MIT-Normal_04,128,MIT-Normal
307362,MIT-Normal_04,128,MIT-Normal
307448,MIT-Normal_04,128,MIT-Normal
307536,MIT-Normal_04,128,MIT-Normal
307638,MIT-Normal_04,128,MIT-Normal
307753,MIT-Normal_04,128,MIT-Normal
307857,MIT-Normal_04,128,MIT-Normal
307952,MIT-Normal_04,128,MIT-Normal
308056,MIT-Normal_04,128,MIT-Normal
308153,MIT-Normal_04,128,MIT-Normal
308253,MIT-Normal_04,128,MIT-Normal
308345,MIT-Normal_04,128,MIT-Normal
308436,MIT-Normal_04,128,MIT-Normal
308524,MIT-Normal_04,128,MIT-Normal
308611,MIT-Normal_04,128,MIT-Normal
308700,MIT-Normal_04,128,MIT-Normal
308787,MIT-Normal_04,128,MIT-Normal
308901,MIT-Normal_04,128,MIT-Normal
309000,MIT-Normal_04,128,MIT-Normal
309097,MIT-Normal_04,128,MIT-Normal
309199,MIT-Normal_04,128,MIT-Normal
309302,MIT-Normal_04,128,MIT-Normal
309401,MIT-Normal_04,128,MIT-Normal
309501,MIT-Normal_04,128,MIT-Normal
309596,MIT-Normal_04,128,MIT-Normal
309686,MIT-Normal_04,128,MIT-Normal
309775,MIT-Normal_04,128,MIT-Normal
309862,MIT-Normal_04,128,MIT-Normal
309957,MIT-Normal_04,128,MIT-Normal
310056,MIT-Normal_04,128,MIT-Normal
310147,MIT-Normal_04,128,MIT-Normal
310235,MIT-Normal_04,128,MIT-Normal
310322,MIT-Normal_04,128,MIT-Normal
310413,MIT-Normal_04,128,MIT-Normal
310503,MIT-Normal_04,128,MIT-Normal
310597,MIT-Normal_04,128,MIT-Normal
310688,MIT-Normal_04,128,MIT-Normal
310779,MIT-Normal_04,128,MIT-Normal
310862,MIT-Normal_04,128,MIT-Normal
310953,MIT-Normal_04,128,MIT-Normal
311051,MIT-Normal_04,128,MIT-Normal
311138,MIT-Normal_04,128,MIT-Normal
311225,MIT-Normal_04,128,MIT-Normal
311308,MIT-Normal_04,128,MIT-Normal
311390,MIT-Normal_04,128,MIT-Normal
311471,MIT-Normal_04,128,MIT-Normal
311551,MIT-Normal_04,128,MIT-Normal
311630,MIT-Normal_04,128,MIT-Normal
311708,MIT-Normal_04,128,MIT-Normal
311786,MIT-Normal_04,128,MIT-Normal
311865,MIT-Normal_04,128,MIT-Normal
311941,MIT-Normal_04,128,MIT-Normal
312020,MIT-Normal_04,128,MIT-Normal
312098,MIT-Normal_04,128,MIT-Normal
312177,MIT-Normal_04,128,MIT-Normal
312261,MIT-Normal_04,128,MIT-Normal
312347,MIT-Normal_04,128,MIT-Normal
312431,MIT-Normal_04,128,MIT-Normal
312520,MIT-Normal_04,128,MIT-Normal
312605,MIT-Normal_04,128,MIT-Normal
312695,MIT-Normal_04,128,MIT-Normal
312782,MIT-Normal_04,128,MIT-Normal
312871,MIT-Normal_04,128,MIT-Normal
312962,MIT-Normal_04,128,MIT-Normal
313061,MIT-Normal_04,128,MIT-Normal
313153,MIT-Normal_04,128,MIT-Normal
313249,MIT-Normal_04,128,MIT-Normal
313346,MIT-Normal_04,128,MIT-Normal
313440,MIT-Normal_04,128,MIT-Normal
313530,MIT-Normal_04,128,MIT-Normal
313615,MIT-Normal_04,128,MIT-Normal
313703,MIT-Normal_04,128,MIT-Normal
313786,MIT-Normal_04,128,MIT-Normal
313870,MIT-Normal_04,128,MIT-Normal
313955,MIT-Normal_04,128,MIT-Normal
314043,MIT-Normal_04,128,MIT-Normal
314141,MIT-Normal_04,128,MIT-Normal
314247,MIT-Normal_04,128,MIT-Normal
314342,MIT-Normal_04,128,MIT-Normal
314436,MIT-Normal_04,128,MIT-Normal
314531,MIT-Normal_04,128,MIT-Normal
314623,MIT-Normal_04,128,MIT-Normal
314714,MIT-Normal_04,128,MIT-Normal
314802,MIT-Normal_04,128,MIT-Normal
314887,MIT-Normal_04,128,MIT-Normal
314973,MIT-Normal_04,128,MIT-Normal
315060,MIT-Normal_04,128,MIT-Normal
315163,MIT-Normal_04,128,MIT-Normal
315274,MIT-Normal_04,128,MIT-Normal
315373,MIT-Normal_04,128,MIT-Normal
315467,MIT-Normal_04,128,MIT-Normal
315561,MIT-Normal_04,128,MIT-Normal
315653,MIT-Normal_04,128,MIT-Normal
315739,MIT-Normal_04,128,MIT-Normal
315826,MIT-Normal_04,128,MIT-Normal
315914,MIT-Normal_04,128,MIT-Normal
316008,MIT-Normal_04,128,MIT-Normal
316124,MIT-Normal_04,128,MIT-Normal
316229,MIT-Normal_04,128,MIT-Normal
316337,MIT-Normal_04,128,MIT-Normal
316434,MIT-Normal_04,128,MIT-Normal
316528,MIT-Normal_04,128,MIT-Normal
316632,MIT-Normal_04,128,MIT-Normal
316731,MIT-Normal_04,128,MIT-Normal
316829,MIT-Normal_04,128,MIT-Normal
316926,MIT-Normal_04,128,MIT-Normal
317015,MIT-Normal_04,128,MIT-Normal
317102,MIT-Normal_04,128,MIT-Normal
317184,MIT-Normal_04,128,MIT-Normal
317267,MIT-Normal_04,128,MIT-Normal
317345,MIT-Normal_04,128,MIT-Normal
317425,MIT-Normal_04,128,MIT-Normal
317507,MIT-Normal_04,128,MIT-Normal
317593,MIT-Normal_04,128,MIT-Normal
317676,MIT-Normal_04,128,MIT-Normal
317762,MIT-Normal_04,128,MIT-Normal
317844,MIT-Normal_04,128,MIT-Normal
317931,MIT-Normal_04,128,MIT-Normal
318023,MIT-Normal_04,128,MIT-Normal
318112,MIT-Normal_04,128,MIT-Normal
318207,MIT-Normal_04,128,MIT-Normal
318299,MIT-Normal_04,128,MIT-Normal
318388,MIT-Normal_04,128,MIT-Normal
318474,MIT-Normal_04,128,MIT-Normal
318563,MIT-Normal_04,128,MIT-Normal
318654,MIT-Normal_04,128,MIT-Normal
318745,MIT-Normal_04,128,MIT-Normal
318837,MIT-Normal_04,128,MIT-Normal
318929,MIT-Normal_04,128,MIT-Normal
319029,MIT-Normal_04,128,MIT-Normal
319147,MIT-Normal_04,128,MIT-Normal
319247,MIT-Normal_04,128,MIT-Normal
319337,MIT-Normal_04,128,MIT-Normal
319432,MIT-Normal_04,128,MIT-Normal
319519,MIT-Normal_04,128,MIT-Normal
319608,MIT-Normal_04,128,MIT-Normal
319702,MIT-Normal_04,128,MIT-Normal
319795,MIT-Normal_04,128,MIT-Normal
319899,MIT-Normal_04,128,MIT-Normal
319991,MIT-Normal_04,128,MIT-Normal
320084,MIT-Normal_04,128,MIT-Normal
320188,MIT-Normal_04,128,MIT-Normal
320276,MIT-Normal_04,128,MIT-Normal
320370,MIT-Normal_04,128,MIT-Normal
320459,MIT-Normal_04,128,MIT-Normal
320546,MIT-Normal_04,128,MIT-Normal
320640,MIT-Normal_04,128,MIT-Normal
320731,MIT-Normal_04,128,MIT-Normal
320822,MIT-Normal_04,128,MIT-Normal
320910,MIT-Normal_04,128,MIT-Normal
320997,MIT-Normal_04,128,MIT-Normal
321085,MIT-Normal_04,128,MIT-Normal
321175,MIT-Normal_04,128,MIT-Normal
321275,MIT-Normal_04,128,MIT-Normal
321370,MIT-Normal_04,128,MIT-Normal
321459,MIT-Normal_04,128,MIT-Normal
321560,MIT-Normal_04,128,MIT-Normal
321658,MIT-Normal_04,128,MIT-Normal
321751,MIT-Normal_04,128,MIT-Normal
321844,MIT-Normal_04,128,MIT-Normal
321934,MIT-Normal_04,128,MIT-Normal
322025,MIT-Normal_04,128,MIT-Normal
322138,MIT-Normal_04,128,MIT-Normal
322234,MIT-Normal_04,128,MIT-Normal
322333,MIT-Normal_04,128,MIT-Normal
322432,MIT-Normal_04,128,MIT-Normal
322521,MIT-Normal_04,128,MIT-Normal
322622,MIT-Normal_04,128,MIT-Normal
322713,MIT-Normal_04,128,MIT-Normal
322808,MIT-Normal_04,128,MIT-Normal
322897,MIT-Normal_04,128,MIT-Normal
322985,MIT-Normal_04,128,MIT-Normal
323074,MIT-Normal_04,128,MIT-Normal
323162,MIT-Normal_04,128,MIT-Normal
323252,MIT-Normal_04,128,MIT-Normal
323341,MIT-Normal_04,128,MIT-Normal
323430,MIT-Normal_04,128,MIT-Normal
323517,MIT-Normal_04,128,MIT-Normal
323600,MIT-Normal_04,128,MIT-Normal
323681,MIT-Normal_04,128,MIT-Normal
323764,MIT-Normal_04,128,MIT-Normal
323849,MIT-Normal_04,128,MIT-Normal
323935,MIT-Normal_04,128,MIT-Normal
324026,MIT-Normal_04,128,MIT-Normal
324117,MIT-Normal_04,128,MIT-Normal
324214,MIT-Normal_04,128,MIT-Normal
324312,MIT-Normal_04,128,MIT-Normal
324400,MIT-Normal_04,128,MIT-Normal
324488,MIT-Normal_04,128,MIT-Normal
324572,MIT-Normal_04,128,MIT-Normal
324659,MIT-Normal_04,128,MIT-Normal
324750,MIT-Normal_04,128,MIT-Normal
324846,MIT-Normal_04,128,MIT-Normal
324947,MIT-Normal_04,128,MIT-Normal
325040,MIT-Normal_04,128,MIT-Normal
325135,MIT-Normal_04,128,MIT-Normal
325226,MIT-Normal_04,128,MIT-Normal
325319,MIT-Normal_04,128,MIT-Normal
325408,MIT-Normal_04,128,MIT-Normal
325496,MIT-Normal_04,128,MIT-Normal
325579,MIT-Normal_04,128,MIT-Normal
325662,MIT-Normal_04,128,MIT-Normal
325744,MIT-Normal_04,128,MIT-Normal
325822,MIT-Normal_04,128,MIT-Normal
325902,MIT-Normal_04,128,MIT-Normal
325981,MIT-Normal_04,128,MIT-Normal
326066,MIT-Normal_04,128,MIT-Normal
326157,MIT-Normal_04,128,MIT-Normal
326251,MIT-Normal_04,128,MIT-Normal
326339,MIT-Normal_04,128,MIT-Normal
326432,MIT-Normal_04,128,MIT-Normal
326520,MIT-Normal_04,128,MIT-Normal
326606,MIT-Normal_04,128,MIT-Normal
326690,MIT-Normal_04,128,MIT-Normal
326777,MIT-Normal_04,128,MIT-Normal
326858,MIT-Normal_04,128,MIT-Normal
326944,MIT-Normal_04,128,MIT-Normal
327027,MIT-Normal_04,128,MIT-Normal
327111,MIT-Normal_04,128,MIT-Normal
327200,MIT-Normal_04,128,MIT-Normal
327289,MIT-Normal_04,128,MIT-Normal
327390,MIT-Normal_04,128,MIT-Normal
327489,MIT-Normal_04,128,MIT-Normal
327581,MIT-Normal_04,128,MIT-Normal
327670,MIT-Normal_04,128,MIT-Normal
327754,MIT-Normal_04,128,MIT-Normal
327838,MIT-Normal_04,128,MIT-Normal
327919,MIT-Normal_04,128,MIT-Normal
327998,MIT-Normal_04,128,MIT-Normal
328076,MIT-Normal_04,128,MIT-Normal
328151,MIT-Normal_04,128,MIT-Normal
328229,MIT-Normal_04,128,MIT-Normal
328304,MIT-Normal_04,128,MIT-Normal
328397,MIT-Normal_04,128,MIT-Normal
328494,MIT-Normal_04,128,MIT-Normal
328592,MIT-Normal_04,128,MIT-Normal
328692,MIT-Normal_04,128,MIT-Normal
328782,MIT-Normal_04,128,MIT-Normal
328874,MIT-Normal_04,128,MIT-Normal
328960,MIT-Normal_04,128,MIT-Normal
329048,MIT-Normal_04,128,MIT-Normal
329134,MIT-Normal_04,128,MIT-Normal
329226,MIT-Normal_04,128,MIT-Normal
329315,MIT-Normal_04,128,MIT-Normal
329413,MIT-Normal_04,128,MIT-Normal
329499,MIT-Normal_04,128,MIT-Normal
329591,MIT-Normal_04,128,MIT-Normal
329681,MIT-Normal_04,128,MIT-Normal
329770,MIT-Normal_04,128,MIT-Normal
329859,MIT-Normal_04,128,MIT-Normal
329943,MIT-Normal_04,128,MIT-Normal
330031,MIT-Normal_04,128,MIT-Normal
330123,MIT-Normal_04,128,MIT-Normal
330204,MIT-Normal_04,128,MIT-Normal
330288,MIT-Normal_04,128,MIT-Normal
330370,MIT-Normal_04,128,MIT-Normal
330462,MIT-Normal_04,128,MIT-Normal
330562,MIT-Normal_04,128,MIT-Normal
330660,MIT-Normal_04,128,MIT-Normal
330754,MIT-Normal_04,128,MIT-Normal
330845,MIT-Normal_04,128,MIT-Normal
330927,MIT-Normal_04,128,MIT-Normal
331012,MIT-Normal_04,128,MIT-Normal
331087,MIT-Normal_04,128,MIT-Normal
331172,MIT-Normal_04,128,MIT-Normal
331250,MIT-Normal_04,128,MIT-Normal
331330,MIT-Normal_04,128,MIT-Normal
331410,MIT-Normal_04,128,MIT-Normal
331491,MIT-Normal_04,128,MIT-Normal
331590,MIT-Normal_04,128,MIT-Normal
331681,MIT-Normal_04,128,MIT-Normal
331782,MIT-Normal_04,128,MIT-Normal
331871,MIT-Normal_04,128,MIT-Normal
331960,MIT-Normal_04,128,MIT-Normal
332048,MIT-Normal_04,128,MIT-Normal
332130,MIT-Normal_04,128,MIT-Normal
332212,MIT-Normal_04,128,MIT-Normal
332291,MIT-Normal_04,128,MIT-Normal
332371,MIT-Normal_04,128,MIT-Normal
332451,MIT-Normal_04,128,MIT-Normal
332540,MIT-Normal_04,128,MIT-Normal
332652,MIT-Normal_04,128,MIT-Normal
332755,MIT-Normal_04,128,MIT-Normal
332856,MIT-Normal_04,128,MIT-Normal
332957,MIT-Normal_04,128,MIT-Normal
333054,MIT-Normal_04,128,MIT-Normal
333140,MIT-Normal_04,128,MIT-Normal
333226,MIT-Normal_04,128,MIT-Normal
333308,MIT-Normal_04,128,MIT-Normal
333389,MIT-Normal_04,128,MIT-Normal
333469,MIT-Normal_04,128,MIT-Normal
333547,MIT-Normal_04,128,MIT-Normal
333625,MIT-Normal_04,128,MIT-Normal
333704,MIT-Normal_04,128,MIT-Normal
333783,MIT-Normal_04,128,MIT-Normal
333865,MIT-Normal_04,128,MIT-Normal
333952,MIT-Normal_04,128,MIT-Normal
334044,MIT-Normal_04,128,MIT-Normal
334129,MIT-Normal_04,128,MIT-Normal
334219,MIT-Normal_04,128,MIT-Normal
334307,MIT-Normal_04,128,MIT-Normal
334395,MIT-Normal_04,128,MIT-Normal
334480,MIT-Normal_04,128,MIT-Normal
334562,MIT-Normal_04,128,MIT-Normal
334646,MIT-Normal_04,128,MIT-Normal
334728,MIT-Normal_04,128,MIT-Normal
334810,MIT-Normal_04,128,MIT-Normal
334895,MIT-Normal_04,128,MIT-Normal
334979,MIT-Normal_04,128,MIT-Normal
335066,MIT-Normal_04,128,MIT-Normal
335151,MIT-Normal_04,128,MIT-Normal
335235,MIT-Normal_04,128,MIT-Normal
335318,MIT-Normal_04,128,MIT-Normal
335403,MIT-Normal_04,128,MIT-Normal
335486,MIT-Normal_04,128,MIT-Normal
335571,MIT-Normal_04,128,MIT-Normal
335653,MIT-Normal_04,128,MIT-Normal
335739,MIT-Normal_04,128,MIT-Normal
335821,MIT-Normal_04,128,MIT-Normal
335905,MIT-Normal_04,128,MIT-Normal
335990,MIT-Normal_04,128,MIT-Normal
336080,MIT-Normal_04,128,MIT-Normal
336173,MIT-Normal_04,128,MIT-Normal
336277,MIT-Normal_04,128,MIT-Normal
336378,MIT-Normal_04,128,MIT-Normal
336480,MIT-Normal_04,128,MIT-Normal
336580,MIT-Normal_04,128,MIT-Normal
336673,MIT-Normal_04,128,MIT-Normal
336777,MIT-Normal_04,128,MIT-Normal
336868,MIT-Normal_04,128,MIT-Normal
336963,MIT-Normal_04,128,MIT-Normal
337047,MIT-Normal_04,128,MIT-Normal
337146,MIT-Normal_04,128,MIT-Normal
337233,MIT-Normal_04,128,MIT-Normal
337324,MIT-Normal_04,128,MIT-Normal
337416,MIT-Normal_04,128,MIT-Normal
337506,MIT-Normal_04,128,MIT-Normal
337594,MIT-Normal_04,128,MIT-Normal
337679,MIT-Normal_04,128,MIT-Normal
337767,MIT-Normal_04,128,MIT-Normal
337856,MIT-Normal_04,128,MIT-Normal
337956,MIT-Normal_04,128,MIT-Normal
338045,MIT-Normal_04,128,MIT-Normal
338130,MIT-Normal_04,128,MIT-Normal
338217,MIT-Normal_04,128,MIT-Normal
338300,MIT-Normal_04,128,MIT-Normal
338386,MIT-Normal_04,128,MIT-Normal
338473,MIT-Normal_04,128,MIT-Normal
338562,MIT-Normal_04,128,MIT-Normal
338652,MIT-Normal_04,128,MIT-Normal
338739,MIT-Normal_04,128,MIT-Normal
338826,MIT-Normal_04,128,MIT-Normal
338911,MIT-Normal_04,128,MIT-Normal
338997,MIT-Normal_04,128,MIT-Normal
339085,MIT-Normal_04,128,MIT-Normal
339179,MIT-Normal_04,128,MIT-Normal
339278,MIT-Normal_04,128,MIT-Normal
339396,MIT-Normal_04,128,MIT-Normal
339502,MIT-Normal_04,128,MIT-Normal
339603,MIT-Normal_04,128,MIT-Normal
339704,MIT-Normal_04,128,MIT-Normal
339805,MIT-Normal_04,128,MIT-Normal
339899,MIT-Normal_04,128,MIT-Normal
339998,MIT-Normal_04,128,MIT-Normal
340091,MIT-Normal_04,128,MIT-Normal
340195,MIT-Normal_04,128,MIT-Normal
340294,MIT-Normal_04,128,MIT-Normal
340393,MIT-Normal_04,128,MIT-Normal
340489,MIT-Normal_04,128,MIT-Normal
340581,MIT-Normal_04,128,MIT-Normal
340677,MIT-Normal_04,128,MIT-Normal
340765,MIT-Normal_04,128,MIT-Normal
340857,MIT-Normal_04,128,MIT-Normal
340941,MIT-Normal_04,128,MIT-Normal
341035,MIT-Normal_04,128,MIT-Normal
341143,MIT-Normal_04,128,MIT-Normal
341236,MIT-Normal_04,128,MIT-Normal
341336,MIT-Normal_04,128,MIT-Normal
341438,MIT-Normal_04,128,MIT-Normal
341538,MIT-Normal_04,128,MIT-Normal
341630,MIT-Normal_04,128,MIT-Normal
341734,MIT-Normal_04,128,MIT-Normal
341832,MIT-Normal_04,128,MIT-Normal
341930,MIT-Normal_04,128,MIT-Normal
342026,MIT-Normal_04,128,MIT-Normal
342126,MIT-Normal_04,128,MIT-Normal
342223,MIT-Normal_04,128,MIT-Normal
342318,MIT-Normal_04,128,MIT-Normal
342405,MIT-Normal_04,128,MIT-Normal
342495,MIT-Normal_04,128,MIT-Normal
342580,MIT-Normal_04,128,MIT-Normal
342667,MIT-Normal_04,128,MIT-Normal
342757,MIT-Normal_04,128,MIT-Normal
342855,MIT-Normal_04,128,MIT-Normal
342953,MIT-Normal_04,128,MIT-Normal
343046,MIT-Normal_04,128,MIT-Normal
343135,MIT-Normal_04,128,MIT-Normal
343220,MIT-Normal_04,128,MIT-Normal
343309,MIT-Normal_04,128,MIT-Normal
343394,MIT-Normal_04,128,MIT-Normal
343475,MIT-Normal_04,128,MIT-Normal
343555,MIT-Normal_04,128,MIT-Normal
343638,MIT-Normal_04,128,MIT-Normal
343725,MIT-Normal_04,128,MIT-Normal
343824,MIT-Normal_04,128,MIT-Normal
343918,MIT-Normal_04,128,MIT-Normal
344013,MIT-Normal_04,128,MIT-Normal
344120,MIT-Normal_04,128,MIT-Normal
344212,MIT-Normal_04,128,MIT-Normal
344296,MIT-Normal_04,128,MIT-Normal
344385,MIT-Normal_04,128,MIT-Normal
344466,MIT-Normal_04,128,MIT-Normal
344550,MIT-Normal_04,128,MIT-Normal
344632,MIT-Normal_04,128,MIT-Normal
344710,MIT-Normal_04,128,MIT-Normal
344796,MIT-Normal_04,128,MIT-Normal
344875,MIT-Normal_04,128,MIT-Normal
344957,MIT-Normal_04,128,MIT-Normal
345036,MIT-Normal_04,128,MIT-Normal
345116,MIT-Normal_04,128,MIT-Normal
345198,MIT-Normal_04,128,MIT-Normal
345278,MIT-Normal_04,128,MIT-Normal
345361,MIT-Normal_04,128,MIT-Normal
345444,MIT-Normal_04,128,MIT-Normal
345530,MIT-Normal_04,128,MIT-Normal
345632,MIT-Normal_04,128,MIT-Normal
345726,MIT-Normal_04,128,MIT-Normal
345823,MIT-Normal_04,128,MIT-Normal
345920,MIT-Normal_04,128,MIT-Normal
346016,MIT-Normal_04,128,MIT-Normal
346113,MIT-Normal_04,128,MIT-Normal
346207,MIT-Normal_04,128,MIT-Normal
346295,MIT-Normal_04,128,MIT-Normal
346377,MIT-Normal_04,128,MIT-Normal
346461,MIT-Normal_04,128,MIT-Normal
346543,MIT-Normal_04,128,MIT-Normal
346626,MIT-Normal_04,128,MIT-Normal
346713,MIT-Normal_04,128,MIT-Normal
346799,MIT-Normal_04,128,MIT-Normal
346886,MIT-Normal_04,128,MIT-Normal
346971,MIT-Normal_04,128,MIT-Normal
347057,MIT-Normal_04,128,MIT-Normal
347143,MIT-Normal_04,128,MIT-Normal
347233,MIT-Normal_04,128,MIT-Normal
347331,MIT-Normal_04,128,MIT-Normal
347422,MIT-Normal_04,128,MIT-Normal
347512,MIT-Normal_04,128,MIT-Normal
347597,MIT-Normal_04,128,MIT-Normal
347680,MIT-Normal_04,128,MIT-Normal
347765,MIT-Normal_04,128,MIT-Normal
347850,MIT-Normal_04,128,MIT-Normal
347941,MIT-Normal_04,128,MIT-Normal
348033,MIT-Normal_04,128,MIT-Normal
348125,MIT-Normal_04,128,MIT-Normal
348216,MIT-Normal_04,128,MIT-Normal
348300,MIT-Normal_04,128,MIT-Normal
348388,MIT-Normal_04,128,MIT-Normal
348470,MIT-Normal_04,128,MIT-Normal
348553,MIT-Normal_04,128,MIT-Normal
348634,MIT-Normal_04,128,MIT-Normal
348718,MIT-Normal_04,128,MIT-Normal
348802,MIT-Normal_04,128,MIT-Normal
348895,MIT-Normal_04,128,MIT-Normal
349010,MIT-Normal_04,128,MIT-Normal
349114,MIT-Normal_04,128,MIT-Normal
349216,MIT-Normal_04,128,MIT-Normal
349316,MIT-Normal_04,128,MIT-Normal
349409,MIT-Normal_04,128,MIT-Normal
349502,MIT-Normal_04,128,MIT-Normal
349591,MIT-Normal_04,128,MIT-Normal
349677,MIT-Normal_04,128,MIT-Normal
349760,MIT-Normal_04,128,MIT-Normal
349842,MIT-Normal_04,128,MIT-Normal
349924,MIT-Normal_04,128,MIT-Normal
350007,MIT-Normal_04,128,MIT-Normal
350088,MIT-Normal_04,128,MIT-Normal
350171,MIT-Normal_04,128,MIT-Normal
350251,MIT-Normal_04,128,MIT-Normal
350330,MIT-Normal_04,128,MIT-Normal
350408,MIT-Normal_04,128,MIT-Normal
350488,MIT-Normal_04,128,MIT-Normal
350575,MIT-Normal_04,128,MIT-Normal
350662,MIT-Normal_04,128,MIT-Normal
350755,MIT-Normal_04,128,MIT-Normal
350866,MIT-Normal_04,128,MIT-Normal
350966,MIT-Normal_04,128,MIT-Normal
351057,MIT-Normal_04,128,MIT-Normal
351159,MIT-Normal_04,128,MIT-Normal
351252,MIT-Normal_04,128,MIT-Normal
351342,MIT-Normal_04,128,MIT-Normal
351428,MIT-Normal_04,128,MIT-Normal
351511,MIT-Normal_04,128,MIT-Normal
351594,MIT-Normal_04,128,MIT-Normal
351683,MIT-Normal_04,128,MIT-Normal
351785,MIT-Normal_04,128,MIT-Normal
351881,MIT-Normal_04,128,MIT-Normal
351974,MIT-Normal_04,128,MIT-Normal
352060,MIT-Normal_04,128,MIT-Normal
352146,MIT-Normal_04,128,MIT-Normal
352230,MIT-Normal_04,128,MIT-Normal
352310,MIT-Normal_04,128,MIT-Normal
352395,MIT-Normal_04,128,MIT-Normal
352481,MIT-Normal_04,128,MIT-Normal
352578,MIT-Normal_04,128,MIT-Normal
352688,MIT-Normal_04,128,MIT-Normal
352783,MIT-Normal_04,128,MIT-Normal
352881,MIT-Normal_04,128,MIT-Normal
352975,MIT-Normal_04,128,MIT-Normal
353062,MIT-Normal_04,128,MIT-Normal
353146,MIT-Normal_04,128,MIT-Normal
353229,MIT-Normal_04,128,MIT-Normal
353313,MIT-Normal_04,128,MIT-Normal
353393,MIT-Normal_04,128,MIT-Normal
353473,MIT-Normal_04,128,MIT-Normal
353555,MIT-Normal_04,128,MIT-Normal
353636,MIT-Normal_04,128,MIT-Normal
353731,MIT-Normal_04,128,MIT-Normal
353824,MIT-Normal_04,128,MIT-Normal
353921,MIT-Normal_04,128,MIT-Normal
354015,MIT-Normal_04,128,MIT-Normal
354108,MIT-Normal_04,128,MIT-Normal
354197,MIT-Normal_04,128,MIT-Normal
354287,MIT-Normal_04,128,MIT-Normal
354376,MIT-Normal_04,128,MIT-Normal
354462,MIT-Normal_04,128,MIT-Normal
354552,MIT-Normal_04,128,MIT-Normal
354639,MIT-Normal_04,128,MIT-Normal
354723,MIT-Normal_04,128,MIT-Normal
354811,MIT-Normal_04,128,MIT-Normal
354895,MIT-Normal_04,128,MIT-Normal
354981,MIT-Normal_04,128,MIT-Normal
355066,MIT-Normal_04,128,MIT-Normal
355150,MIT-Normal_04,128,MIT-Normal
355237,MIT-Normal_04,128,MIT-Normal
355327,MIT-Normal_04,128,MIT-Normal
355416,MIT-Normal_04,128,MIT-Normal
355509,MIT-Normal_04,128,MIT-Normal
355607,MIT-Normal_04,128,MIT-Normal
355701,MIT-Normal_04,128,MIT-Normal
355792,MIT-Normal_04,128,MIT-Normal
355884,MIT-Normal_04,128,MIT-Normal
355979,MIT-Normal_04,128,MIT-Normal
356072,MIT-Normal_04,128,MIT-Normal
356159,MIT-Normal_04,128,MIT-Normal
356251,MIT-Normal_04,128,MIT-Normal
356342,MIT-Normal_04,128,MIT-Normal
356440,MIT-Normal_04,128,MIT-Normal
356536,MIT-Normal_04,128,MIT-Normal
356634,MIT-Normal_04,128,MIT-Normal
356726,MIT-Normal_04,128,MIT-Normal
356815,MIT-Normal_04,128,MIT-Normal
356903,MIT-Normal_04,128,MIT-Normal
356985,MIT-Normal_04,128,MIT-Normal
357070,MIT-Normal_04,128,MIT-Normal
357155,MIT-Normal_04,128,MIT-Normal
